"date","adeno_A_0_9","adeno_A_10_19","adeno_A_20_29","adeno_A_30_39","adeno_A_40_49","adeno_A_50_59","adeno_A_60_69","adeno_A_70_79","adeno_A_80_89","adeno_A_90_99","adeno_B_0_9","adeno_B_10_19","adeno_B_20_29","adeno_B_30_39","adeno_B_40_49","adeno_B_50_59","adeno_B_60_69","adeno_B_70_79","adeno_B_80_89","adeno_B_90_99","rna_A_0_9","rna_A_10_19","rna_A_20_29","rna_A_30_39","rna_A_40_49","rna_A_50_59","rna_A_60_69","rna_A_70_79","rna_A_80_89","rna_A_90_99","rna_B_0_9","rna_B_10_19","rna_B_20_29","rna_B_30_39","rna_B_40_49","rna_B_50_59","rna_B_60_69","rna_B_70_79","rna_B_80_89","rna_B_90_99"
2021-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45.4688805544942,56.7814224752803,74.2099830148052,101.597237481462,95.460544903249,188.973775137576,562.524695642635,177.483460790498,0,0,0,0,0,0,0.36335949408448,0.502843055674422,0.133797450241099,0
2021-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36.4557679247245,42.1143668976967,52.2209820526985,65.0146153857628,65.4993222230577,113.456912278012,332.248736027785,104.989297210261,0,0,0.25,1.05509244990952,0.618333501297145,0.797115446685493,2.09625607253024,1.7818101788543,0.58614107837385,0.0652512723494477
2021-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36.4557679247245,42.1143668976967,52.2209820526985,65.0146153857628,65.4993222230577,113.456912278012,332.248736027785,104.989297210261,0,0,0.25,1.05509244990952,0.618333501297145,0.797115446685493,2.09625607253024,1.7818101788543,0.58614107837385,0.0652512723494477
2021-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36.4557679247245,42.1143668976967,52.2209820526985,65.0146153857628,65.4993222230577,113.456912278012,332.248736027785,104.989297210261,0,0,0.25,1.05509244990952,0.618333501297145,0.797115446685493,2.09625607253024,1.7818101788543,0.58614107837385,0.0652512723494477
2021-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36.4557679247245,42.1143668976967,52.2209820526985,65.0146153857628,65.4993222230577,113.456912278012,332.248736027785,104.989297210261,0,0,0.25,1.05509244990952,0.618333501297145,0.797115446685493,2.09625607253024,1.7818101788543,0.58614107837385,0.0652512723494477
2021-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,238.606805508487,296.95828950681,335.470033551787,377.72681284669,275.01702080593,308.111935919722,707.64784203462,218.461259825951,0,0,1.4730648467067,2.46127131146076,1.68279359786588,3.44517118500835,3.3678560234652,4.84807108284102,15.3279265264435,4.89384542620857
2021-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,238.606805508487,296.95828950681,335.470033551787,377.72681284669,275.01702080593,308.111935919722,707.64784203462,218.461259825951,0,0,1.4730648467067,2.46127131146076,1.68279359786588,3.44517118500835,3.3678560234652,4.84807108284102,15.3279265264435,4.89384542620857
2021-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,238.606805508487,296.95828950681,335.470033551787,377.72681284669,275.01702080593,308.111935919722,707.64784203462,218.461259825951,0,0,1.4730648467067,2.46127131146076,1.68279359786588,3.44517118500835,3.3678560234652,4.84807108284102,15.3279265264435,4.89384542620857
2021-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,238.606805508487,296.95828950681,335.470033551787,377.72681284669,275.01702080593,308.111935919722,707.64784203462,218.461259825951,0,0,1.4730648467067,2.46127131146076,1.68279359786588,3.44517118500835,3.3678560234652,4.84807108284102,15.3279265264435,4.89384542620857
2021-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.75,436.003023976592,545.07609004002,590.451874049372,686.653523925915,470.195422500472,501.449831996035,1167.7544410574,361.165792454193,0,0.25,2.87085324294293,4.47027284843722,5.57109673757982,8.68292045101552,7.7418896372072,4.8425874808885,13.2637956268652,4.30658397506355
2021-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.75,436.003023976592,545.07609004002,590.451874049372,686.653523925915,470.195422500472,501.449831996035,1167.7544410574,361.165792454193,0,0.25,2.87085324294293,4.47027284843722,5.57109673757982,8.68292045101552,7.7418896372072,4.8425874808885,13.2637956268652,4.30658397506355
2021-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.75,436.003023976592,545.07609004002,590.451874049372,686.653523925915,470.195422500472,501.449831996035,1167.7544410574,361.165792454193,0,0.25,2.87085324294293,4.47027284843722,5.57109673757982,8.68292045101552,7.7418896372072,4.8425874808885,13.2637956268652,4.30658397506355
2021-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.75,436.003023976592,545.07609004002,590.451874049372,686.653523925915,470.195422500472,501.449831996035,1167.7544410574,361.165792454193,0,0.25,2.87085324294293,4.47027284843722,5.57109673757982,8.68292045101552,7.7418896372072,4.8425874808885,13.2637956268652,4.30658397506355
2021-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.25,557.01740625325,649.30367489151,708.569364865585,823.19593655174,538.17910892747,504.824717629277,1121.6975448844,345.962245996772,0,0.5,4.41919454012007,5.27362903456322,7.10680686392998,6.77361794873965,9.48898073546335,13.9238473699507,53.526582517581,17.487340989652
2021-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.25,557.01740625325,649.30367489151,708.569364865585,823.19593655174,538.17910892747,504.824717629277,1121.6975448844,345.962245996772,0,0.5,4.41919454012007,5.27362903456322,7.10680686392998,6.77361794873965,9.48898073546335,13.9238473699507,53.526582517581,17.487340989652
